Date/Time,roomTemp (deg C),evapTemp (deg C),defroStat,compStat,evapStat
01-05-2024 05:20,-18,-33.1,OFF,ON,ON
01-05-2024 05:31,-18,-33.1,OFF,ON,ON
01-05-2024 05:39,-20,-36.3,ON,OFF,OFF
01-05-2024 05:59,-2.8,-8.7,OFF,OFF,OFF
01-05-2024 06:02,-2,-8.7,OFF,OFF,ON
01-05-2024 06:31,-18.8,-34.8,OFF,ON,ON
01-05-2024 07:00,-19.5,-34.1,OFF,OFF,ON
01-05-2024 07:29,-17.9,-34,OFF,ON,ON
01-05-2024 07:40,-18,-33,OFF,ON,ON
01-05-2024 08:09,-17.4,-35.5,OFF,ON,ON
01-05-2024 08:38,-19.3,-36.2,OFF,ON,ON
01-05-2024 08:58,-0.6,-8.4,OFF,OFF,OFF
01-05-2024 09:01,-0.5,-8.6,OFF,OFF,ON
01-05-2024 09:03,-7.1,-12.4,OFF,ON,ON
01-05-2024 09:32,-18.1,-34.4,OFF,ON,ON
01-05-2024 10:01,-20,-34.6,OFF,OFF,ON
01-05-2024 10:03,-17.9,-32.9,OFF,ON,ON
01-05-2024 10:19,-18,-33.1,OFF,ON,ON
01-05-2024 10:34,-17.9,-33.2,OFF,ON,ON
01-05-2024 11:02,-17.9,-33.2,OFF,ON,ON
01-05-2024 11:29,-18,-33,OFF,ON,ON
01-05-2024 11:57,-0.2,-9,OFF,OFF,OFF
01-05-2024 12:00,0,-9,OFF,OFF,ON
01-05-2024 12:02,-1.1,-12.2,OFF,ON,ON
01-05-2024 12:31,-16.8,-31.1,OFF,ON,ON
01-05-2024 13:00,-17,-32.5,OFF,ON,ON
01-05-2024 13:29,-12.9,-30.8,OFF,ON,ON
01-05-2024 13:58,-14.2,-32.2,OFF,ON,ON
01-05-2024 14:27,-16,-34.1,OFF,ON,ON
01-05-2024 14:36,-16.2,-34.4,ON,OFF,OFF
01-05-2024 14:56,-0.3,-8.7,OFF,OFF,OFF
01-05-2024 14:59,-0.2,-8.8,OFF,OFF,ON
01-05-2024 15:01,-2,-13.3,OFF,ON,ON
01-05-2024 15:30,-14,-30.3,OFF,ON,ON
01-05-2024 15:59,-12.2,-30.5,OFF,ON,ON
01-05-2024 16:28,-16.2,-32.7,OFF,ON,ON
01-05-2024 16:57,-16.6,-33.5,OFF,ON,ON
01-05-2024 17:26,-14.3,-33.5,OFF,ON,ON
01-05-2024 17:35,-15.2,-34.1,ON,OFF,OFF
01-05-2024 17:55,0,-8.5,OFF,OFF,OFF
01-05-2024 17:58,2.7,-8.6,OFF,OFF,ON
01-05-2024 18:00,-1.7,-10.9,OFF,ON,ON
01-05-2024 18:29,-12.9,-32.3,OFF,ON,ON
01-05-2024 18:58,-15.9,-33.8,OFF,ON,ON
01-05-2024 19:27,-16.3,-33.8,OFF,ON,ON
01-05-2024 19:56,-13.1,-33.8,OFF,ON,ON
01-05-2024 20:25,-14.5,-34.7,OFF,ON,ON
01-05-2024 20:54,-1.3,-8.7,ON,OFF,OFF
01-05-2024 20:57,-0.5,-8.7,OFF,OFF,ON
01-05-2024 20:59,-3.8,-13.1,OFF,ON,ON
01-05-2024 21:28,-14.1,-33.5,OFF,ON,ON
01-05-2024 21:57,-15.9,-33.9,OFF,ON,ON
01-05-2024 22:26,-16.7,-34.5,OFF,ON,ON
01-05-2024 22:55,-16.3,-34.6,OFF,ON,ON
01-05-2024 23:24,-17.6,-35.2,OFF,ON,ON
01-05-2024 23:33,-17.3,-34.9,ON,OFF,OFF
01-05-2024 23:53,-1.9,-8.7,OFF,OFF,OFF
01-05-2024 23:58,-4.9,-14.2,OFF,ON,ON
02-05-2024 00:27,-16.7,-32.7,OFF,ON,ON
02-05-2024 00:56,-17.9,-34.1,OFF,ON,ON
02-05-2024 01:25,-18.2,-34.6,OFF,ON,ON
02-05-2024 01:54,-18.8,-35.1,OFF,ON,ON
02-05-2024 02:23,-18.3,-35.4,OFF,ON,ON
02-05-2024 02:52,-1.9,-8.5,ON,OFF,OFF
02-05-2024 02:55,-1.1,-8.5,OFF,OFF,ON
02-05-2024 03:24,-17.5,-33.9,OFF,ON,ON
02-05-2024 03:53,-19.1,-35.1,OFF,ON,ON
02-05-2024 04:22,-19.7,-36,OFF,ON,ON
02-05-2024 04:51,-19.9,-36,OFF,ON,ON
02-05-2024 05:20,-20,-35.2,OFF,OFF,ON
02-05-2024 05:22,-17.9,-32.7,OFF,ON,ON
02-05-2024 05:31,-19.5,-35.8,ON,OFF,OFF
02-05-2024 05:51,-0.6,-8.6,OFF,OFF,OFF
02-05-2024 05:54,-0.6,-8.7,OFF,OFF,ON
02-05-2024 06:23,-18.6,-34.4,OFF,ON,ON
02-05-2024 06:52,-20,-35.2,OFF,OFF,ON
02-05-2024 06:54,-17.9,-33.3,OFF,ON,ON
02-05-2024 07:12,-17.9,-33.3,OFF,ON,ON
02-05-2024 07:29,-17.9,-33.3,OFF,ON,ON
02-05-2024 07:46,-17.9,-33.4,OFF,ON,ON
02-05-2024 08:00,-18,-33.4,OFF,ON,ON
02-05-2024 08:15,-18,-33.3,OFF,ON,ON
02-05-2024 08:30,-18.1,-33.2,ON,OFF,OFF
02-05-2024 08:50,-1.1,-9.2,OFF,OFF,OFF
02-05-2024 08:53,-1,-9.2,OFF,OFF,ON
02-05-2024 08:55,-6.6,-14.9,OFF,ON,ON
02-05-2024 09:24,-19.5,-34.4,OFF,ON,ON
02-05-2024 09:40,-17.9,-32.9,OFF,ON,ON
02-05-2024 09:57,-17.9,-33.1,OFF,ON,ON
02-05-2024 10:12,-18,-33.3,OFF,ON,ON
02-05-2024 10:29,-18,-33.3,OFF,ON,ON
02-05-2024 10:58,-19.9,-36.3,OFF,ON,ON
02-05-2024 11:01,-18,-33.3,OFF,ON,ON
02-05-2024 11:16,-18,-33.2,OFF,ON,ON
02-05-2024 11:29,-20,-36,ON,OFF,OFF
02-05-2024 11:49,-2.5,-9.1,OFF,OFF,OFF
02-05-2024 11:52,-1.9,-9.1,OFF,OFF,ON
02-05-2024 12:21,-17.7,-34.4,OFF,ON,ON
02-05-2024 12:50,-19.4,-35.6,OFF,ON,ON
02-05-2024 13:07,-18,-33.4,OFF,ON,ON
02-05-2024 13:36,-19.1,-35.4,OFF,ON,ON
02-05-2024 14:05,-19.6,-35.8,OFF,ON,ON
02-05-2024 14:20,-18,-32.7,OFF,ON,ON
02-05-2024 14:49,-1.6,-8.8,OFF,OFF,OFF
02-05-2024 14:51,-1.7,-8.9,OFF,OFF,ON
02-05-2024 14:53,-6.6,-15,OFF,ON,ON
02-05-2024 15:22,-18.9,-35.7,OFF,ON,ON
02-05-2024 15:40,-17.9,-33.3,OFF,ON,ON
02-05-2024 16:09,-19.8,-37.1,OFF,ON,ON
02-05-2024 16:13,-17.9,-33.4,OFF,ON,ON
02-05-2024 16:30,-18,-33.5,OFF,ON,ON
02-05-2024 16:59,-18.1,-33.6,OFF,OFF,ON
02-05-2024 17:13,-18,-33.5,OFF,ON,ON
02-05-2024 17:27,-18.9,-36.4,ON,OFF,OFF
02-05-2024 17:47,-0.6,-8.8,OFF,OFF,OFF
02-05-2024 17:50,-0.5,-8.9,OFF,OFF,ON
02-05-2024 17:52,-3.5,-12.2,OFF,ON,ON
02-05-2024 18:21,-15.7,-34.4,OFF,ON,ON
02-05-2024 18:50,-19.8,-37,OFF,ON,ON
02-05-2024 19:19,-18.9,-36.6,OFF,ON,ON
02-05-2024 19:48,-19.7,-36.6,OFF,ON,ON
02-05-2024 20:08,-18,-33.5,OFF,ON,ON
02-05-2024 20:26,-19.8,-36.6,ON,OFF,OFF
02-05-2024 20:49,-2,-8.8,OFF,OFF,ON
02-05-2024 20:51,-6.5,-14.6,OFF,ON,ON
02-05-2024 21:20,-19,-36.5,OFF,ON,ON
02-05-2024 21:38,-18,-33.2,OFF,ON,ON
02-05-2024 21:57,-18,-33.4,OFF,ON,ON
02-05-2024 22:16,-18,-33.4,OFF,ON,ON
02-05-2024 22:33,-18,-33.5,OFF,ON,ON
02-05-2024 22:48,-18,-33.5,OFF,ON,ON
02-05-2024 23:12,-18,-33.5,OFF,ON,ON
02-05-2024 23:25,-19.8,-35.3,ON,OFF,OFF
02-05-2024 23:48,-1.2,-8.9,OFF,OFF,ON
03-05-2024 00:17,-18.9,-35.1,OFF,ON,ON
03-05-2024 00:33,-18,-32.7,OFF,ON,ON
03-05-2024 01:02,-19.6,-35.9,OFF,ON,ON
03-05-2024 01:08,-18,-33.1,OFF,ON,ON
03-05-2024 01:21,-18,-33.1,OFF,ON,ON
03-05-2024 01:33,-18,-33.1,OFF,ON,ON
03-05-2024 02:02,-18.5,-35,OFF,ON,ON
03-05-2024 02:12,-18,-33.1,OFF,ON,ON
03-05-2024 02:24,-18.3,-33.3,ON,OFF,OFF
03-05-2024 02:43,-0.6,-8.9,OFF,OFF,OFF
03-05-2024 02:46,-0.5,-8.9,OFF,OFF,ON
03-05-2024 02:48,-6.1,-14.2,OFF,ON,ON
03-05-2024 03:17,-19.3,-34.9,OFF,ON,ON
03-05-2024 03:28,-17.9,-32.5,OFF,ON,ON
03-05-2024 03:42,-18,-32.8,OFF,ON,ON
03-05-2024 04:11,-19.8,-36.7,OFF,ON,ON
03-05-2024 04:17,-18,-33.3,OFF,ON,ON
03-05-2024 04:32,-18,-33.1,OFF,ON,ON
03-05-2024 04:57,-18,-33.1,OFF,ON,ON
03-05-2024 05:10,-18,-33.1,OFF,ON,ON
03-05-2024 05:23,-18,-33.1,ON,OFF,OFF
03-05-2024 06:26,-17.9,-32.5,OFF,ON,ON
03-05-2024 06:40,-18,-32.7,OFF,ON,ON
03-05-2024 06:53,-18,-32.9,OFF,ON,ON
03-05-2024 07:05,-18,-33,OFF,ON,ON
03-05-2024 07:17,-18,-33.1,OFF,ON,ON
03-05-2024 07:29,-18,-33.1,OFF,ON,ON
03-05-2024 07:41,-18,-33.1,OFF,ON,ON
03-05-2024 07:54,-18,-33.1,OFF,ON,ON
03-05-2024 08:18,-18,-33.1,OFF,ON,ON
03-05-2024 08:21,-19,-35.4,ON,OFF,OFF
03-05-2024 08:41,-1.3,-9,OFF,OFF,OFF
03-05-2024 08:44,-1,-9,OFF,OFF,ON
03-05-2024 08:46,-6.9,-15.2,OFF,ON,ON
03-05-2024 09:15,-19.4,-34.8,OFF,ON,ON
03-05-2024 09:24,-18,-32.3,OFF,ON,ON
03-05-2024 09:38,-18,-32.7,OFF,ON,ON
03-05-2024 09:51,-18,-32.9,OFF,ON,ON
03-05-2024 10:04,-18,-32.9,OFF,ON,ON
03-05-2024 10:17,-18,-32.9,OFF,ON,ON
03-05-2024 10:30,-18,-33,OFF,ON,ON
03-05-2024 10:59,-12.9,-34,OFF,ON,ON
03-05-2024 11:26,-14.9,-12.1,ON,OFF,OFF
03-05-2024 11:40,-1.4,-9.1,OFF,OFF,OFF
03-05-2024 11:43,-1.6,-9.1,OFF,OFF,ON
03-05-2024 11:45,-7.2,-12.9,OFF,ON,ON
03-05-2024 12:14,-17.5,-35.1,OFF,ON,ON
03-05-2024 12:43,-18.3,-35.5,OFF,ON,ON
03-05-2024 13:12,-16.6,-35.3,OFF,ON,ON
03-05-2024 13:41,-19.4,-36.8,OFF,ON,ON
03-05-2024 14:10,-19.1,-36.4,OFF,ON,ON
03-05-2024 14:39,-7.8,-8.9,ON,OFF,OFF
03-05-2024 14:42,-6.2,-8.9,OFF,OFF,ON
03-05-2024 14:44,-11.4,-15.9,OFF,ON,ON
03-05-2024 15:13,-19.1,-36.2,OFF,ON,ON
03-05-2024 15:42,-15.4,-33.3,OFF,ON,ON
03-05-2024 16:11,-16.5,-35.6,OFF,ON,ON
03-05-2024 16:40,-18,-36.5,OFF,ON,ON
03-05-2024 17:09,-0.6,-8.6,ON,OFF,OFF
03-05-2024 17:16,0,-8.6,OFF,OFF,OFF
03-05-2024 17:21,-3,-13.8,OFF,ON,ON
03-05-2024 17:50,-17.2,-34.6,OFF,ON,ON
03-05-2024 18:19,-16.3,-34.8,OFF,ON,ON
03-05-2024 18:48,-19.2,-37,OFF,ON,ON
03-05-2024 19:17,-19.5,-37.6,OFF,ON,ON
03-05-2024 19:46,-19.2,-37.6,OFF,ON,ON
03-05-2024 19:55,-19.5,-37.7,ON,OFF,OFF
03-05-2024 20:15,-0.6,-8.7,OFF,OFF,OFF
03-05-2024 20:18,-0.5,-8.7,OFF,OFF,ON
03-05-2024 20:20,-7,-12.9,OFF,ON,ON
03-05-2024 20:49,-18.4,-36,OFF,ON,ON
03-05-2024 21:18,-18.1,-33.3,OFF,OFF,ON
03-05-2024 21:40,-18,-33.3,OFF,ON,ON
03-05-2024 22:09,-19.5,-37,OFF,ON,ON
03-05-2024 22:19,-18,-33.5,OFF,ON,ON
03-05-2024 22:37,-18,-33.5,OFF,ON,ON
03-05-2024 23:06,-11,-8.8,ON,OFF,OFF
03-05-2024 23:17,-1,-8.8,OFF,OFF,ON
03-05-2024 23:19,-7.2,-15.8,OFF,ON,ON
03-05-2024 23:48,-19.5,-35.2,OFF,ON,ON
03-05-2024 23:55,-18,-32.4,OFF,ON,ON
04-05-2024 00:13,-18,-32.7,OFF,ON,ON
04-05-2024 00:25,-18,-32.9,OFF,ON,ON
04-05-2024 00:35,-18,-32.9,OFF,ON,ON
04-05-2024 00:44,-17.6,-33.1,OFF,ON,ON
04-05-2024 01:00,-18,-33.1,OFF,ON,ON
04-05-2024 01:15,-18,-33.1,OFF,ON,ON
04-05-2024 01:29,-18,-33.2,OFF,ON,ON
04-05-2024 01:45,-18,-33.2,OFF,ON,ON
04-05-2024 01:53,-19.8,-36.7,ON,OFF,OFF
04-05-2024 02:13,-0.8,-8.8,OFF,OFF,OFF
04-05-2024 02:16,-0.6,-8.8,OFF,OFF,ON
04-05-2024 02:18,-6.8,-16.4,OFF,ON,ON
04-05-2024 02:47,-19.3,-35.7,OFF,ON,ON
04-05-2024 02:58,-18,-32.7,OFF,ON,ON
04-05-2024 03:13,-18,-32.9,OFF,ON,ON
04-05-2024 03:40,-18,-33.1,OFF,ON,ON
04-05-2024 03:52,-18,-33.1,OFF,ON,ON
04-05-2024 04:05,-18,-33.2,OFF,ON,ON
04-05-2024 04:17,-18,-33.2,OFF,ON,ON
04-05-2024 04:30,-18,-33.3,OFF,ON,ON
04-05-2024 04:42,-18,-33.2,OFF,ON,ON
04-05-2024 04:52,-20,-34.9,ON,OFF,OFF
04-05-2024 05:12,-0.6,-8.7,OFF,OFF,OFF
04-05-2024 05:15,-0.5,-8.7,OFF,OFF,ON
04-05-2024 05:17,-6.7,-15.7,OFF,ON,ON
04-05-2024 05:46,-19.3,-35.6,OFF,ON,ON
04-05-2024 05:57,-18,-32.7,OFF,ON,ON
04-05-2024 06:25,-18,-33.1,OFF,ON,ON
04-05-2024 06:38,-18,-33.1,OFF,ON,ON
04-05-2024 06:50,-18,-33.2,OFF,ON,ON
04-05-2024 07:03,-18,-33.2,OFF,ON,ON
04-05-2024 07:15,-18,-33.2,OFF,ON,ON
04-05-2024 07:44,-17.6,-36.1,OFF,ON,ON
04-05-2024 08:11,0.4,-8.6,OFF,OFF,OFF
04-05-2024 08:16,-1.2,-14.9,OFF,ON,ON
04-05-2024 08:45,-17.9,-34.6,OFF,ON,ON
04-05-2024 09:14,-20,-36.3,OFF,OFF,ON
04-05-2024 09:33,-18,-33.1,OFF,ON,ON
04-05-2024 09:47,-18,-33.2,OFF,ON,ON
04-05-2024 10:01,-18,-33.1,OFF,ON,ON
04-05-2024 10:15,-18,-33.2,OFF,ON,ON
04-05-2024 10:30,-18,-33.2,OFF,ON,ON
04-05-2024 10:44,-18,-33.3,OFF,ON,ON
04-05-2024 10:50,-19.5,-36.1,ON,OFF,OFF
04-05-2024 11:13,-3.6,-9.2,OFF,OFF,ON
04-05-2024 11:42,-19.2,-35.2,OFF,ON,ON
04-05-2024 12:24,-18.7,-33.8,OFF,OFF,ON
04-05-2024 12:25,-18,-33.1,OFF,ON,ON
04-05-2024 12:49,-18,-33.5,OFF,ON,ON
04-05-2024 13:02,-17.1,-33.6,OFF,ON,ON
04-05-2024 13:22,-18,-33.5,OFF,ON,ON
04-05-2024 13:38,-18,-33.5,OFF,ON,ON
04-05-2024 13:49,-19,-36.3,ON,OFF,OFF
04-05-2024 14:09,-1.2,-8.9,OFF,OFF,OFF
04-05-2024 14:12,-1.5,-8.9,OFF,OFF,ON
04-05-2024 14:14,-5.4,-17.5,OFF,ON,ON
04-05-2024 14:43,-18.9,-34.7,OFF,ON,ON
04-05-2024 14:58,-18,-33,OFF,ON,ON
04-05-2024 15:27,-16.1,-34.5,OFF,ON,ON
04-05-2024 15:56,-16.2,-35.1,OFF,ON,ON
04-05-2024 16:25,-16.6,-35.8,OFF,ON,ON
04-05-2024 16:48,-16.2,-35.9,ON,OFF,OFF
04-05-2024 17:08,-0.6,-8.7,OFF,OFF,OFF
04-05-2024 17:13,-3.7,-12.8,OFF,ON,ON
04-05-2024 17:42,-15,-33,OFF,ON,ON
04-05-2024 18:11,-18.5,-35.4,OFF,ON,ON
04-05-2024 18:40,-18,-36.1,OFF,ON,ON
04-05-2024 19:09,-18.9,-36.5,OFF,ON,ON
04-05-2024 19:38,-17.1,-36.2,OFF,ON,ON
04-05-2024 19:47,-17.4,-36.4,ON,OFF,OFF
04-05-2024 20:07,-0.6,-8.6,OFF,OFF,OFF
04-05-2024 20:10,1.6,-8.7,OFF,OFF,ON
04-05-2024 20:12,-1,-10.7,OFF,ON,ON
04-05-2024 20:41,-15.5,-33.7,OFF,ON,ON
04-05-2024 21:10,-17.2,-35.3,OFF,ON,ON
04-05-2024 21:39,-18.9,-36.5,OFF,ON,ON
04-05-2024 22:08,-19.5,-37.1,OFF,ON,ON
04-05-2024 22:37,-19.2,-37.4,OFF,ON,ON
04-05-2024 22:46,-19.7,-37.5,ON,OFF,OFF
04-05-2024 23:06,-1.9,-8.5,OFF,OFF,OFF
04-05-2024 23:09,-1.3,-8.6,OFF,OFF,ON
04-05-2024 23:11,-8.1,-14,OFF,ON,ON
04-05-2024 23:40,-17.4,-34.4,OFF,ON,ON
05-05-2024 00:09,-18.1,-35.6,OFF,ON,ON
05-05-2024 00:38,-19.9,-37,OFF,ON,ON
05-05-2024 00:45,-18,-33.3,OFF,ON,ON
05-05-2024 01:14,-20,-35.7,OFF,OFF,ON
05-05-2024 01:17,-18,-33.3,OFF,ON,ON
05-05-2024 01:39,-20,-37.1,OFF,OFF,ON
05-05-2024 01:43,-18,-33.3,OFF,ON,ON
05-05-2024 01:45,-17.8,-35.1,ON,OFF,OFF
05-05-2024 02:05,-1.1,-8.7,OFF,OFF,OFF
05-05-2024 02:08,-0.8,-8.8,OFF,OFF,ON
05-05-2024 02:37,-17.9,-35,OFF,ON,ON
05-05-2024 02:53,-18,-32.9,OFF,ON,ON
05-05-2024 03:06,-18,-33.1,OFF,ON,ON
05-05-2024 03:22,-18,-33.1,OFF,ON,ON
05-05-2024 03:36,-18,-33.2,OFF,ON,ON
05-05-2024 03:51,-18,-33.3,OFF,ON,ON
05-05-2024 04:20,-18.2,-33.4,OFF,OFF,ON
05-05-2024 04:35,-18,-33.3,OFF,ON,ON
05-05-2024 04:44,-19.7,-36.7,ON,OFF,OFF
05-05-2024 05:07,-0.6,-8.6,OFF,OFF,ON
05-05-2024 05:36,-18.9,-35.5,OFF,ON,ON
05-05-2024 05:49,-18,-32.7,OFF,ON,ON
05-05-2024 06:03,-18,-32.9,OFF,ON,ON
05-05-2024 06:30,-18,-33.1,OFF,ON,ON
05-05-2024 06:48,-18,-33.2,OFF,ON,ON
05-05-2024 07:01,-18,-33.2,OFF,ON,ON
05-05-2024 07:15,-18,-33.2,OFF,ON,ON
05-05-2024 07:29,-18,-33.2,OFF,ON,ON
05-05-2024 07:43,-18.2,-33.4,ON,OFF,OFF
05-05-2024 08:08,-6.5,-12.9,OFF,ON,ON
05-05-2024 08:37,-18.9,-35.6,OFF,ON,ON
05-05-2024 08:51,-18,-32.7,OFF,ON,ON
05-05-2024 09:13,-19.2,-36.1,OFF,ON,ON
05-05-2024 09:21,-18,-33,OFF,ON,ON
05-05-2024 09:35,-18,-33.1,OFF,ON,ON
05-05-2024 09:48,-17.3,-33.3,OFF,ON,ON
05-05-2024 10:17,-19.4,-36.6,OFF,ON,ON
05-05-2024 10:29,-18,-33.2,OFF,ON,ON
05-05-2024 10:42,-20,-36.8,ON,OFF,OFF
05-05-2024 11:02,12.3,-8.8,OFF,OFF,OFF
05-05-2024 15:48,13.2,-14.3,OFF,OFF,OFF
05-05-2024 15:49,13.2,-13.9,OFF,ON,ON
05-05-2024 16:18,-7.1,-11.9,OFF,ON,ON
05-05-2024 16:47,-5.5,-27.5,OFF,ON,ON
05-05-2024 17:16,-6.6,-28.9,OFF,ON,ON
05-05-2024 17:45,-7.3,-30.8,OFF,ON,ON
05-05-2024 17:50,-5.8,-29.9,ON,OFF,OFF
05-05-2024 18:10,6.5,-8.6,OFF,OFF,OFF
05-05-2024 18:13,7,-8.7,OFF,OFF,ON
05-05-2024 18:15,6.9,-9.5,OFF,ON,ON
05-05-2024 18:44,-7.4,-29,OFF,ON,ON
05-05-2024 19:13,-9.6,-28.8,OFF,ON,ON
05-05-2024 19:42,-11.8,-30,OFF,ON,ON
05-05-2024 20:11,-12.8,-30.9,OFF,ON,ON
05-05-2024 20:40,-13.6,-31.9,OFF,ON,ON
05-05-2024 20:48,-13.8,-32,ON,OFF,OFF
05-05-2024 21:08,1.3,-8.4,OFF,OFF,OFF
05-05-2024 21:11,3.8,-8.4,OFF,OFF,ON
05-05-2024 21:13,3.2,-9.6,OFF,ON,ON
05-05-2024 21:42,-11.6,-29.3,OFF,ON,ON
05-05-2024 22:11,-14,-30.9,OFF,ON,ON
05-05-2024 22:40,-15.2,-32.1,OFF,ON,ON
05-05-2024 23:09,-16,-32.7,OFF,ON,ON
05-05-2024 23:38,-16.6,-33.3,OFF,ON,ON
05-05-2024 23:47,-16.8,-33.5,ON,OFF,OFF
06-05-2024 00:07,-0.4,-8.2,OFF,OFF,OFF
06-05-2024 00:10,2.8,-8.3,OFF,OFF,ON
06-05-2024 00:12,0.7,-9.6,OFF,ON,ON
06-05-2024 00:41,-14.5,-31.2,OFF,ON,ON
06-05-2024 01:10,-16.5,-32.9,OFF,ON,ON
06-05-2024 01:39,-17.4,-33.8,OFF,ON,ON
06-05-2024 02:08,-17.9,-34.2,OFF,ON,ON
06-05-2024 02:37,-18.4,-34.4,OFF,ON,ON
06-05-2024 02:46,-18.5,-34.5,ON,OFF,OFF
06-05-2024 03:06,-0.6,-8.2,OFF,OFF,OFF
06-05-2024 03:09,1.7,-8.2,OFF,OFF,ON
06-05-2024 03:11,-0.9,-9.5,OFF,ON,ON
06-05-2024 03:40,-16.1,-32.3,OFF,ON,ON
06-05-2024 04:09,-18,-34,OFF,ON,ON
06-05-2024 04:38,-19,-35,OFF,ON,ON
06-05-2024 05:07,-17.8,-35.9,OFF,ON,ON
06-05-2024 05:36,-17.6,-34.4,OFF,ON,ON
06-05-2024 05:45,-13.9,-33.2,ON,OFF,OFF
06-05-2024 06:05,1,-8.1,OFF,OFF,OFF
06-05-2024 06:08,5.8,-8.2,OFF,OFF,ON
06-05-2024 06:10,0.1,-9.4,OFF,ON,ON
06-05-2024 06:39,-13.9,-31.6,OFF,ON,ON
06-05-2024 07:08,-16.6,-33.7,OFF,ON,ON
06-05-2024 07:37,-16.4,-34.2,OFF,ON,ON
06-05-2024 08:06,-16.4,-34.4,OFF,ON,ON
06-05-2024 08:35,-15.6,-34.7,OFF,ON,ON
06-05-2024 08:44,-14.4,-34.7,ON,OFF,OFF
06-05-2024 09:04,-4.2,-8.6,OFF,OFF,OFF
06-05-2024 09:07,-2.4,-8.6,OFF,OFF,ON
06-05-2024 09:36,-17.9,-33.7,OFF,ON,ON
06-05-2024 12:37,-14.5,-32.6,OFF,ON,ON
06-05-2024 13:06,-18.5,-35.3,OFF,ON,ON
06-05-2024 13:35,-17,-35.1,OFF,ON,ON
06-05-2024 14:04,-18.1,-35.9,OFF,ON,ON
06-05-2024 14:33,-15.7,-33.2,OFF,ON,ON
06-05-2024 16:36,-14,-33.2,OFF,ON,ON
06-05-2024 17:05,-16.7,-35.1,OFF,ON,ON
06-05-2024 17:34,-17.4,-36,OFF,ON,ON
06-05-2024 17:41,-16.3,-35.5,ON,OFF,OFF
06-05-2024 18:01,-3.3,-8.3,OFF,OFF,OFF
06-05-2024 18:04,-1.9,-8.4,OFF,OFF,ON
06-05-2024 18:06,-5,-17.4,OFF,ON,ON
06-05-2024 18:35,-15.8,-33.3,OFF,ON,ON
06-05-2024 19:04,-17.7,-35.5,OFF,ON,ON
06-05-2024 19:33,-19.6,-36.8,OFF,ON,ON
06-05-2024 20:02,-19.5,-36.8,OFF,ON,ON
06-05-2024 20:31,-19.7,-37.1,OFF,ON,ON
06-05-2024 20:40,-16.1,-35,ON,OFF,OFF
06-05-2024 21:00,2.8,-8.6,OFF,OFF,OFF
06-05-2024 21:03,3.9,-8.7,OFF,OFF,ON
06-05-2024 21:05,-1.5,-13.9,OFF,ON,ON
06-05-2024 21:34,-15.3,-32.8,OFF,ON,ON
06-05-2024 22:03,-16.2,-33.8,OFF,ON,ON
06-05-2024 22:32,-16.7,-34.9,OFF,ON,ON
06-05-2024 23:01,-14.2,-33.8,OFF,ON,ON
06-05-2024 23:30,-14.4,-33.7,OFF,ON,ON
06-05-2024 23:39,-15.2,-34.1,ON,OFF,OFF
07-05-2024 00:02,4,-8.8,OFF,OFF,ON
07-05-2024 00:04,0,-14.6,OFF,ON,ON
07-05-2024 00:33,-11.8,-30.4,OFF,ON,ON
07-05-2024 01:02,-13.4,-31.7,OFF,ON,ON
07-05-2024 01:31,-15.8,-33.6,OFF,ON,ON
07-05-2024 02:00,-16.2,-34.3,OFF,ON,ON
07-05-2024 02:29,-16.6,-34.6,OFF,ON,ON
07-05-2024 02:38,-16.7,-34.7,ON,OFF,OFF
07-05-2024 02:58,-0.7,-8.6,OFF,OFF,OFF
07-05-2024 03:01,0.3,-8.7,OFF,OFF,ON
07-05-2024 03:03,-5,-16.4,OFF,ON,ON
07-05-2024 03:32,-15.4,-32.5,OFF,ON,ON
07-05-2024 04:01,-17.2,-34,OFF,ON,ON
07-05-2024 04:30,-18.2,-34.8,OFF,ON,ON
07-05-2024 04:59,-18.8,-35.4,OFF,ON,ON
07-05-2024 05:28,-19.3,-35.8,OFF,ON,ON
07-05-2024 05:37,-19.4,-35.9,ON,OFF,OFF
07-05-2024 05:57,-2.8,-8.5,OFF,OFF,OFF
07-05-2024 06:26,-16.9,-33.7,OFF,ON,ON
07-05-2024 06:55,-18.6,-35.1,OFF,ON,ON
07-05-2024 07:24,-19.2,-35.5,OFF,ON,ON
07-05-2024 07:53,-19.5,-36,OFF,ON,ON
07-05-2024 08:22,-19.9,-36.5,OFF,ON,ON
07-05-2024 08:36,-19.9,-36.6,ON,OFF,OFF
07-05-2024 08:56,-0.8,-8.8,OFF,OFF,OFF
07-05-2024 08:59,-0.5,-8.9,OFF,OFF,ON
07-05-2024 09:01,-8.4,-18.1,OFF,ON,ON
07-05-2024 09:30,-17.6,-34.2,OFF,ON,ON
07-05-2024 09:59,-19.6,-35.4,OFF,ON,ON
07-05-2024 10:58,-19.8,-35.9,OFF,ON,ON
07-05-2024 11:06,-18,-32.9,OFF,ON,ON
07-05-2024 11:35,-16.4,-34.5,OFF,ON,ON
07-05-2024 11:55,0.9,-9,OFF,OFF,OFF
07-05-2024 11:58,6.2,-9.1,OFF,OFF,ON
07-05-2024 12:00,-4.3,-15.1,OFF,ON,ON
07-05-2024 12:29,-13.2,-32.1,OFF,ON,ON
07-05-2024 12:58,-14.3,-33,OFF,ON,ON
