Date/Time,roomTemp (deg C),defroStat,compStat,evapStat
14-06-2024 23:42,12.6,OFF,OFF,OFF
15-06-2024 00:11,-8.5,OFF,ON,ON
15-06-2024 00:40,-9.7,OFF,ON,ON
15-06-2024 01:09,-10.4,OFF,ON,ON
15-06-2024 01:38,-10.9,OFF,ON,ON
15-06-2024 01:51,-11.1,OFF,ON,ON
15-06-2024 02:17,-11.4,ON,OFF,OFF
15-06-2024 02:46,5.9,OFF,ON,OFF
15-06-2024 03:15,-10.5,OFF,ON,ON
15-06-2024 03:44,-11.4,OFF,ON,ON
15-06-2024 04:13,-11.9,OFF,ON,ON
15-06-2024 04:42,-12.3,OFF,ON,ON
15-06-2024 05:11,-12.3,OFF,ON,ON
15-06-2024 05:40,15.5,OFF,OFF,OFF
15-06-2024 06:42,-0.3,OFF,OFF,OFF
15-06-2024 07:11,-9.7,OFF,ON,ON
15-06-2024 07:40,-11.2,OFF,ON,ON
15-06-2024 08:09,-10.5,OFF,ON,ON
15-06-2024 08:38,-11.5,OFF,ON,ON
15-06-2024 09:07,-10.8,OFF,ON,ON
15-06-2024 09:36,-11.9,OFF,ON,ON
15-06-2024 09:42,-11.4,ON,OFF,OFF
15-06-2024 10:02,9.7,OFF,OFF,OFF
15-06-2024 10:31,-8.5,OFF,ON,ON
15-06-2024 11:00,-10.3,OFF,ON,ON
15-06-2024 11:29,-12.5,OFF,ON,ON
15-06-2024 11:50,-13.3,OFF,ON,ON
15-06-2024 12:19,-13,OFF,ON,ON
15-06-2024 12:48,-4.1,ON,OFF,OFF
15-06-2024 13:02,12,OFF,OFF,OFF
15-06-2024 13:31,-7.8,OFF,ON,ON
15-06-2024 16:23,0.1,OFF,OFF,OFF
15-06-2024 16:52,-8.9,OFF,ON,ON
15-06-2024 17:21,-7,OFF,ON,ON
15-06-2024 17:50,-9,OFF,ON,ON
15-06-2024 18:19,-9.1,OFF,ON,ON
15-06-2024 18:48,-10.1,OFF,ON,ON
15-06-2024 19:17,-10.7,OFF,ON,ON
15-06-2024 19:23,-10.9,ON,OFF,OFF
15-06-2024 19:52,4,OFF,ON,OFF
15-06-2024 20:21,-10.5,OFF,ON,ON
15-06-2024 20:50,-11.8,OFF,ON,ON
15-06-2024 21:19,-12.5,OFF,ON,ON
15-06-2024 21:48,-13,OFF,ON,ON
15-06-2024 22:17,-13.5,OFF,ON,ON
15-06-2024 22:23,-13.6,ON,OFF,OFF
15-06-2024 22:43,11.6,OFF,OFF,OFF
15-06-2024 23:12,-11.4,OFF,ON,ON
15-06-2024 23:41,-13.1,OFF,ON,ON
16-06-2024 00:10,-12.2,OFF,ON,ON
16-06-2024 00:39,-13.3,OFF,ON,ON
16-06-2024 01:08,-13.3,OFF,ON,ON
16-06-2024 01:23,-14.1,ON,OFF,OFF
16-06-2024 01:43,12.9,OFF,OFF,OFF
16-06-2024 02:12,-12.2,OFF,ON,ON
16-06-2024 02:41,-13.9,OFF,ON,ON
16-06-2024 02:51,-14.3,OFF,ON,ON
16-06-2024 03:20,-14.8,OFF,ON,ON
16-06-2024 03:49,-15.2,OFF,ON,ON
16-06-2024 04:18,-15.2,OFF,ON,ON
16-06-2024 04:22,-15.3,ON,OFF,OFF
16-06-2024 04:42,12.7,OFF,OFF,OFF
16-06-2024 05:11,-12.8,OFF,ON,ON
16-06-2024 05:40,-12.8,OFF,ON,ON
16-06-2024 06:09,-13.3,OFF,ON,ON
16-06-2024 06:38,-14.3,OFF,ON,ON
16-06-2024 07:07,-14.9,OFF,ON,ON
16-06-2024 07:42,12.2,OFF,OFF,OFF
16-06-2024 07:52,0.8,OFF,ON,ON
16-06-2024 08:21,-13.5,OFF,ON,ON
16-06-2024 08:50,-14.8,OFF,ON,ON
16-06-2024 09:19,-15.6,OFF,ON,ON
16-06-2024 09:48,-16,OFF,ON,ON
16-06-2024 10:17,-16.5,OFF,ON,ON
16-06-2024 10:22,-16.5,ON,OFF,OFF
16-06-2024 10:42,10.6,OFF,OFF,OFF
16-06-2024 11:11,-14.4,OFF,ON,ON
16-06-2024 11:40,-15.9,OFF,ON,ON
16-06-2024 12:20,-9,OFF,OFF,OFF
16-06-2024 12:45,-11.8,OFF,OFF,OFF
16-06-2024 12:46,-10.4,OFF,OFF,OFF
16-06-2024 13:10,-3.6,OFF,OFF,OFF
16-06-2024 14:16,-2.9,OFF,OFF,OFF
16-06-2024 14:45,-12.9,OFF,ON,ON
16-06-2024 15:14,-14.2,OFF,ON,ON
16-06-2024 15:43,-15,OFF,ON,ON
16-06-2024 16:12,-15.6,OFF,ON,ON
16-06-2024 16:41,-16,OFF,ON,ON
16-06-2024 18:08,7.1,OFF,OFF,OFF
16-06-2024 18:09,7.5,OFF,ON,ON
16-06-2024 18:38,-6,OFF,ON,ON
16-06-2024 19:07,-6.8,OFF,ON,ON
16-06-2024 19:36,-8.1,OFF,ON,ON
16-06-2024 20:05,-8.9,OFF,ON,ON
16-06-2024 20:34,-9.5,OFF,ON,ON
16-06-2024 21:03,-9.9,OFF,ON,ON
16-06-2024 21:08,-10,ON,OFF,OFF
16-06-2024 21:28,-0.2,OFF,OFF,OFF
16-06-2024 21:57,-9.2,OFF,ON,ON
16-06-2024 22:26,-10.5,OFF,ON,ON
16-06-2024 22:55,-11.1,OFF,ON,ON
16-06-2024 23:24,-11.7,OFF,ON,ON
16-06-2024 23:53,-12.2,OFF,ON,ON
17-06-2024 00:22,-0.9,ON,OFF,OFF
17-06-2024 00:28,9,OFF,OFF,OFF
17-06-2024 00:38,0.6,OFF,ON,ON
17-06-2024 01:07,-11.3,OFF,ON,ON
17-06-2024 01:36,-12.1,OFF,ON,ON
17-06-2024 02:05,-11.9,OFF,ON,ON
17-06-2024 02:34,-13.1,OFF,ON,ON
17-06-2024 03:03,-13.3,OFF,ON,ON
17-06-2024 03:28,12.2,OFF,OFF,OFF
17-06-2024 03:57,-11.5,OFF,ON,ON
17-06-2024 04:26,-12.8,OFF,ON,ON
17-06-2024 04:55,-13.7,OFF,ON,ON
17-06-2024 05:24,-11.7,OFF,ON,ON
17-06-2024 05:53,-13,OFF,ON,ON
17-06-2024 06:08,-12.4,ON,OFF,OFF
17-06-2024 06:28,12.8,OFF,OFF,OFF
17-06-2024 06:57,-11.2,OFF,ON,ON
17-06-2024 07:26,-13,OFF,ON,ON
17-06-2024 07:55,-13.7,OFF,ON,ON
17-06-2024 08:24,-14.3,OFF,ON,ON
17-06-2024 08:53,-14.6,OFF,ON,ON
17-06-2024 09:07,-14.8,ON,OFF,OFF
17-06-2024 09:36,4.8,OFF,ON,OFF
17-06-2024 09:37,0.8,OFF,ON,ON
17-06-2024 10:06,-13.6,OFF,ON,ON
17-06-2024 10:35,-14.5,OFF,ON,ON
17-06-2024 11:04,-14.9,OFF,ON,ON
17-06-2024 11:33,-15.3,OFF,ON,ON
17-06-2024 12:02,-13.7,OFF,ON,ON
17-06-2024 12:27,12.1,OFF,OFF,OFF
17-06-2024 12:37,1.6,OFF,ON,ON
17-06-2024 13:06,-13,OFF,ON,ON
17-06-2024 13:35,-12.6,OFF,ON,ON
17-06-2024 14:04,-13.4,OFF,ON,ON
18-06-2024 04:13,-15.9,OFF,ON,ON
18-06-2024 04:42,-16.4,OFF,ON,ON
18-06-2024 05:11,-17,OFF,ON,ON
18-06-2024 05:40,-16.5,OFF,ON,ON
18-06-2024 06:06,-16.5,ON,OFF,OFF
18-06-2024 06:26,11.7,OFF,OFF,OFF
18-06-2024 06:36,1.3,OFF,ON,ON
18-06-2024 07:05,-13.8,OFF,ON,ON
18-06-2024 07:34,-15.2,OFF,ON,ON
18-06-2024 08:03,-15.8,OFF,ON,ON
18-06-2024 08:32,-16.4,OFF,ON,ON
18-06-2024 09:01,-16.7,OFF,ON,ON
18-06-2024 09:11,-12.6,ON,OFF,OFF
18-06-2024 09:40,-10.9,OFF,ON,ON
18-06-2024 10:09,-15.6,OFF,ON,ON
18-06-2024 12:25,6,OFF,OFF,OFF
18-06-2024 13:06,3.9,OFF,OFF,OFF
18-06-2024 13:44,-0.1,OFF,OFF,OFF
18-06-2024 13:45,0.5,OFF,ON,ON
18-06-2024 13:57,-0.4,OFF,OFF,OFF
18-06-2024 14:26,-9.4,OFF,ON,ON
18-06-2024 14:55,-10.8,OFF,ON,ON
18-06-2024 15:53,-13.1,OFF,ON,ON
18-06-2024 16:22,-12.5,OFF,ON,ON
18-06-2024 16:51,-13.4,OFF,ON,ON
18-06-2024 16:57,-13.5,ON,OFF,OFF
18-06-2024 17:26,3.9,OFF,ON,OFF
18-06-2024 17:55,-9.5,OFF,ON,ON
18-06-2024 18:24,-10.9,OFF,ON,ON
18-06-2024 18:53,-11.7,OFF,ON,ON
18-06-2024 19:22,-12.3,OFF,ON,ON
18-06-2024 19:51,-12.8,OFF,ON,ON
18-06-2024 19:57,-12.9,ON,OFF,OFF
18-06-2024 20:26,5.1,OFF,ON,OFF
18-06-2024 20:55,-11.9,OFF,ON,ON
18-06-2024 21:24,-13,OFF,ON,ON
18-06-2024 21:53,-13.6,OFF,ON,ON
18-06-2024 22:22,-14.1,OFF,ON,ON
18-06-2024 22:51,-14.5,OFF,ON,ON
18-06-2024 22:57,-14.6,ON,OFF,OFF
18-06-2024 23:17,7.4,OFF,OFF,OFF
18-06-2024 23:27,2.1,OFF,ON,ON
18-06-2024 23:56,-13.5,OFF,ON,ON
19-06-2024 00:25,-14.4,OFF,ON,ON
19-06-2024 00:54,-15.3,OFF,ON,ON
19-06-2024 01:23,-15.8,OFF,ON,ON
19-06-2024 01:52,-16.2,OFF,ON,ON
19-06-2024 01:57,-16.2,ON,OFF,OFF
19-06-2024 02:26,4.7,OFF,ON,OFF
19-06-2024 02:55,-14.9,OFF,ON,ON
19-06-2024 03:24,-15.9,OFF,ON,ON
19-06-2024 03:53,-16.4,OFF,ON,ON
19-06-2024 04:22,-16.8,OFF,ON,ON
19-06-2024 04:51,-16.1,OFF,ON,ON
19-06-2024 05:20,14.1,OFF,OFF,OFF
19-06-2024 05:49,-14.2,OFF,ON,ON
19-06-2024 06:18,-15.6,OFF,ON,ON
19-06-2024 06:47,-16.1,OFF,ON,ON
19-06-2024 07:16,-13.7,OFF,ON,ON
19-06-2024 07:45,-15.1,OFF,ON,ON
19-06-2024 07:56,-15.4,ON,OFF,OFF
19-06-2024 08:16,8.8,OFF,OFF,OFF
19-06-2024 08:45,-13.6,OFF,ON,ON
19-06-2024 09:14,-15.3,OFF,ON,ON
19-06-2024 09:43,-15.9,OFF,ON,ON
19-06-2024 13:41,-12.9,OFF,ON,ON
19-06-2024 13:56,-13.1,ON,OFF,OFF
19-06-2024 14:16,9.9,OFF,OFF,OFF
19-06-2024 14:45,-10.3,OFF,ON,ON
19-06-2024 15:14,-12.1,OFF,ON,ON
20-06-2024 12:52,1.7,OFF,OFF,OFF
20-06-2024 13:21,-10.5,OFF,ON,ON
20-06-2024 13:50,-12.8,OFF,ON,ON
20-06-2024 14:19,-14.6,OFF,ON,ON
20-06-2024 14:48,-15.5,OFF,ON,ON
20-06-2024 15:17,-14.6,OFF,ON,ON
20-06-2024 15:46,-14.3,OFF,ON,ON
20-06-2024 15:52,-14.5,ON,OFF,OFF
20-06-2024 16:12,7,OFF,OFF,OFF
20-06-2024 16:41,-12,OFF,ON,ON
20-06-2024 17:10,-14.1,OFF,ON,ON
20-06-2024 17:39,-14.6,OFF,ON,ON
